review_id,hostel_id,review_text,sentiment,rating
1740,220,Food quality is decent.,Neutral,4.9
1741,220,Bathrooms need improvement.,Negative,4.3
1742,220,Bathrooms need improvement.,Negative,4.5
1743,220,Peaceful environment for study.,Positive,3.7
1744,221,Good value for money.,Positive,4.0
1745,221,Very clean rooms and friendly owner.,Positive,3.3
1746,221,Bathrooms need improvement.,Negative,3.2
1747,221,Very clean rooms and friendly owner.,Positive,3.8
1748,221,Affordable hostel with good WiFi.,Positive,3.9
1749,221,Very clean rooms and friendly owner.,Positive,3.7
1750,222,Good value for money.,Positive,3.4
1751,222,Bathrooms need improvement.,Negative,3.4
1752,222,Food quality is decent.,Neutral,3.4
1753,222,Very clean rooms and friendly owner.,Positive,4.1
1754,222,Peaceful environment for study.,Positive,4.4
1755,222,Very clean rooms and friendly owner.,Positive,5.0
1756,222,Peaceful environment for study.,Positive,3.4
1757,222,Food quality is decent.,Neutral,4.2
1758,222,Bathrooms need improvement.,Negative,4.9
1759,222,Good value for money.,Positive,3.7
1760,223,Good value for money.,Positive,4.7
1761,223,Food quality is decent.,Neutral,3.8
1762,223,Very clean rooms and friendly owner.,Positive,3.6
1763,223,Food quality is decent.,Neutral,3.6
1764,223,Peaceful environment for study.,Positive,4.7
1765,223,Very clean rooms and friendly owner.,Positive,3.4
1766,223,Peaceful environment for study.,Positive,4.5
1767,224,Peaceful environment for study.,Positive,3.6
1768,224,Good value for money.,Positive,4.9
1769,224,Peaceful environment for study.,Positive,4.5
1770,224,Peaceful environment for study.,Positive,3.3
1771,224,Bathrooms need improvement.,Negative,4.2
1772,224,Affordable hostel with good WiFi.,Positive,3.4
1773,224,Peaceful environment for study.,Positive,5.0
1774,224,Bathrooms need improvement.,Negative,5.0
1775,224,Very clean rooms and friendly owner.,Positive,4.9
1776,225,Peaceful environment for study.,Positive,3.2
1777,225,Peaceful environment for study.,Positive,4.3
1778,225,Food quality is decent.,Neutral,3.8
1779,225,Bathrooms need improvement.,Negative,3.9
1780,225,Bathrooms need improvement.,Negative,4.5
1781,225,Affordable hostel with good WiFi.,Positive,3.4
1782,225,Peaceful environment for study.,Positive,3.6
1783,225,Peaceful environment for study.,Positive,3.1
1784,225,Food quality is decent.,Neutral,4.7
1785,225,Food quality is decent.,Neutral,4.0
1786,226,Affordable hostel with good WiFi.,Positive,3.1
1787,226,Very clean rooms and friendly owner.,Positive,3.3
1788,226,Food quality is decent.,Neutral,4.9
1789,226,Good value for money.,Positive,3.9
1790,226,Good value for money.,Positive,4.3
1791,226,Food quality is decent.,Neutral,3.8
1792,226,Peaceful environment for study.,Positive,4.8
1793,226,Good value for money.,Positive,3.5
1794,226,Very clean rooms and friendly owner.,Positive,4.5
1795,227,Very clean rooms and friendly owner.,Positive,4.2
1796,227,Food quality is decent.,Neutral,4.2
1797,227,Bathrooms need improvement.,Negative,3.9
1798,227,Food quality is decent.,Neutral,4.3
1799,227,Peaceful environment for study.,Positive,4.9
1800,227,Very clean rooms and friendly owner.,Positive,3.7
1801,227,Good value for money.,Positive,4.2
1802,227,Food quality is decent.,Neutral,3.3
1803,227,Very clean rooms and friendly owner.,Positive,3.3
1804,228,Good value for money.,Positive,3.3
1805,228,Affordable hostel with good WiFi.,Positive,3.1
1806,228,Food quality is decent.,Neutral,3.8
1807,228,Food quality is decent.,Neutral,3.1
1808,228,Food quality is decent.,Neutral,4.1
1809,228,Very clean rooms and friendly owner.,Positive,4.0
1810,228,Good value for money.,Positive,3.4
1811,228,Very clean rooms and friendly owner.,Positive,4.2
1812,228,Affordable hostel with good WiFi.,Positive,4.1
1813,229,Good value for money.,Positive,4.6
1814,229,Food quality is decent.,Neutral,4.4
1815,229,Good value for money.,Positive,3.7
1816,229,Bathrooms need improvement.,Negative,4.2
1817,229,Affordable hostel with good WiFi.,Positive,3.0
1818,229,Bathrooms need improvement.,Negative,3.6
1819,229,Peaceful environment for study.,Positive,3.8
1820,229,Affordable hostel with good WiFi.,Positive,3.2
1821,230,Bathrooms need improvement.,Negative,3.4
1822,230,Affordable hostel with good WiFi.,Positive,4.6
1823,230,Bathrooms need improvement.,Negative,4.2
1824,230,Bathrooms need improvement.,Negative,4.7
1825,230,Good value for money.,Positive,4.1
1826,230,Very clean rooms and friendly owner.,Positive,3.8
1827,230,Very clean rooms and friendly owner.,Positive,3.2
1828,231,Very clean rooms and friendly owner.,Positive,4.0
1829,231,Food quality is decent.,Neutral,4.4
1830,231,Affordable hostel with good WiFi.,Positive,4.6
1831,231,Bathrooms need improvement.,Negative,4.0
1832,231,Food quality is decent.,Neutral,3.3
1833,231,Food quality is decent.,Neutral,3.1
1834,231,Very clean rooms and friendly owner.,Positive,3.4
1835,232,Good value for money.,Positive,3.5
1836,232,Affordable hostel with good WiFi.,Positive,3.4
1837,232,Very clean rooms and friendly owner.,Positive,3.8
1838,232,Very clean rooms and friendly owner.,Positive,3.2
1839,232,Peaceful environment for study.,Positive,4.5
1840,232,Very clean rooms and friendly owner.,Positive,3.4
1841,232,Very clean rooms and friendly owner.,Positive,4.6
1842,233,Bathrooms need improvement.,Negative,3.1
1843,233,Very clean rooms and friendly owner.,Positive,4.8
1844,233,Very clean rooms and friendly owner.,Positive,3.1
1845,233,Good value for money.,Positive,3.0
1846,233,Very clean rooms and friendly owner.,Positive,4.6
1847,233,Bathrooms need improvement.,Negative,3.4
1848,233,Affordable hostel with good WiFi.,Positive,3.4
1849,233,Food quality is decent.,Neutral,3.1
1850,233,Affordable hostel with good WiFi.,Positive,4.7
1851,233,Food quality is decent.,Neutral,4.9
1852,234,Food quality is decent.,Neutral,3.3
1853,234,Bathrooms need improvement.,Negative,4.6
1854,234,Bathrooms need improvement.,Negative,3.5
1855,234,Bathrooms need improvement.,Negative,3.1
1856,234,Bathrooms need improvement.,Negative,4.5
1857,234,Bathrooms need improvement.,Negative,3.4
1858,234,Affordable hostel with good WiFi.,Positive,4.9
1859,234,Affordable hostel with good WiFi.,Positive,4.8
1860,235,Very clean rooms and friendly owner.,Positive,4.9
1861,235,Very clean rooms and friendly owner.,Positive,4.8
1862,235,Bathrooms need improvement.,Negative,4.7
1863,235,Peaceful environment for study.,Positive,3.7
1864,235,Bathrooms need improvement.,Negative,3.4
1865,235,Good value for money.,Positive,4.9
1866,235,Affordable hostel with good WiFi.,Positive,4.7
1867,235,Peaceful environment for study.,Positive,3.8
1868,235,Bathrooms need improvement.,Negative,3.5
1869,235,Very clean rooms and friendly owner.,Positive,4.5
1870,236,Very clean rooms and friendly owner.,Positive,3.9
1871,236,Bathrooms need improvement.,Negative,3.3
1872,236,Food quality is decent.,Neutral,4.4
1873,236,Bathrooms need improvement.,Negative,4.4
1874,236,Very clean rooms and friendly owner.,Positive,3.7
1875,236,Very clean rooms and friendly owner.,Positive,3.8
1876,236,Peaceful environment for study.,Positive,4.2
1877,236,Food quality is decent.,Neutral,4.4
1878,237,Affordable hostel with good WiFi.,Positive,4.1
1879,237,Food quality is decent.,Neutral,5.0
1880,237,Peaceful environment for study.,Positive,3.4
1881,237,Very clean rooms and friendly owner.,Positive,4.8
1882,237,Peaceful environment for study.,Positive,4.9
1883,237,Food quality is decent.,Neutral,3.4
1884,237,Good value for money.,Positive,4.0
1885,237,Very clean rooms and friendly owner.,Positive,3.8
1886,237,Bathrooms need improvement.,Negative,4.3
1887,238,Very clean rooms and friendly owner.,Positive,3.3
1888,238,Peaceful environment for study.,Positive,4.4
1889,238,Very clean rooms and friendly owner.,Positive,4.5
1890,238,Affordable hostel with good WiFi.,Positive,3.1
1891,238,Affordable hostel with good WiFi.,Positive,3.7
1892,238,Bathrooms need improvement.,Negative,4.7
1893,239,Very clean rooms and friendly owner.,Positive,3.5
1894,239,Peaceful environment for study.,Positive,4.5
1895,239,Food quality is decent.,Neutral,4.5
1896,239,Bathrooms need improvement.,Negative,4.2
1897,239,Good value for money.,Positive,4.9
1898,239,Food quality is decent.,Neutral,4.0
1899,239,Bathrooms need improvement.,Negative,4.9
1900,239,Peaceful environment for study.,Positive,4.0
1901,239,Affordable hostel with good WiFi.,Positive,4.5
1902,240,Very clean rooms and friendly owner.,Positive,3.5
1903,240,Peaceful environment for study.,Positive,3.5
1904,240,Affordable hostel with good WiFi.,Positive,3.1
1905,240,Good value for money.,Positive,3.1
1906,240,Very clean rooms and friendly owner.,Positive,4.0
1907,240,Very clean rooms and friendly owner.,Positive,4.9
1908,241,Bathrooms need improvement.,Negative,4.4
1909,241,Affordable hostel with good WiFi.,Positive,3.6
1910,241,Bathrooms need improvement.,Negative,3.2
1911,241,Very clean rooms and friendly owner.,Positive,4.3
1912,241,Bathrooms need improvement.,Negative,4.5
1913,241,Peaceful environment for study.,Positive,3.4
1914,241,Good value for money.,Positive,4.0
1915,241,Bathrooms need improvement.,Negative,3.5
1916,241,Food quality is decent.,Neutral,4.6
1917,242,Bathrooms need improvement.,Negative,3.0
1918,242,Very clean rooms and friendly owner.,Positive,5.0
1919,242,Very clean rooms and friendly owner.,Positive,3.8
1920,242,Food quality is decent.,Neutral,4.7
1921,242,Peaceful environment for study.,Positive,3.9
1922,242,Very clean rooms and friendly owner.,Positive,3.4
1923,242,Good value for money.,Positive,4.7
1924,242,Food quality is decent.,Neutral,4.8
1925,242,Affordable hostel with good WiFi.,Positive,4.0
1926,242,Affordable hostel with good WiFi.,Positive,3.6
1927,243,Peaceful environment for study.,Positive,4.5
1928,243,Bathrooms need improvement.,Negative,4.4
1929,243,Good value for money.,Positive,4.1
1930,243,Bathrooms need improvement.,Negative,4.1
1931,243,Peaceful environment for study.,Positive,4.1
1932,243,Affordable hostel with good WiFi.,Positive,4.0
1933,243,Peaceful environment for study.,Positive,3.5
1934,243,Bathrooms need improvement.,Negative,4.9
1935,243,Bathrooms need improvement.,Negative,4.4
1936,244,Food quality is decent.,Neutral,3.1
1937,244,Bathrooms need improvement.,Negative,3.1
1938,244,Food quality is decent.,Neutral,3.7
1939,244,Good value for money.,Positive,4.2
1940,244,Good value for money.,Positive,3.7
1941,244,Very clean rooms and friendly owner.,Positive,3.9
1942,244,Food quality is decent.,Neutral,3.8
1943,244,Very clean rooms and friendly owner.,Positive,4.3
1944,245,Affordable hostel with good WiFi.,Positive,4.3
1945,245,Bathrooms need improvement.,Negative,3.2
1946,245,Good value for money.,Positive,3.1
1947,245,Food quality is decent.,Neutral,3.2
1948,245,Affordable hostel with good WiFi.,Positive,3.0
1949,245,Food quality is decent.,Neutral,3.1
1950,245,Good value for money.,Positive,4.7
1951,246,Bathrooms need improvement.,Negative,4.8
1952,246,Food quality is decent.,Neutral,3.0
1953,246,Peaceful environment for study.,Positive,4.2
1954,246,Food quality is decent.,Neutral,3.8
1955,246,Peaceful environment for study.,Positive,3.6
1956,246,Very clean rooms and friendly owner.,Positive,4.6
1957,246,Very clean rooms and friendly owner.,Positive,4.4
1958,246,Affordable hostel with good WiFi.,Positive,3.7
1959,246,Bathrooms need improvement.,Negative,4.6
1960,246,Good value for money.,Positive,3.7
1961,247,Food quality is decent.,Neutral,3.7
1962,247,Peaceful environment for study.,Positive,3.4
1963,247,Good value for money.,Positive,4.7
1964,247,Very clean rooms and friendly owner.,Positive,4.7
1965,247,Bathrooms need improvement.,Negative,3.4
1966,247,Food quality is decent.,Neutral,3.1
1967,247,Bathrooms need improvement.,Negative,3.8
1968,247,Affordable hostel with good WiFi.,Positive,4.2
1969,247,Very clean rooms and friendly owner.,Positive,4.4
1970,247,Bathrooms need improvement.,Negative,3.2
1971,248,Food quality is decent.,Neutral,3.1
1972,248,Bathrooms need improvement.,Negative,4.0
1973,248,Affordable hostel with good WiFi.,Positive,3.7
1974,248,Very clean rooms and friendly owner.,Positive,4.3
1975,248,Food quality is decent.,Neutral,4.0
1976,248,Food quality is decent.,Neutral,3.9
1977,248,Bathrooms need improvement.,Negative,3.6
1978,248,Peaceful environment for study.,Positive,3.8
1979,249,Bathrooms need improvement.,Negative,3.9
1980,249,Bathrooms need improvement.,Negative,3.4
1981,249,Very clean rooms and friendly owner.,Positive,4.3
1982,249,Bathrooms need improvement.,Negative,4.7
1983,249,Bathrooms need improvement.,Negative,4.0
1984,249,Good value for money.,Positive,4.9
1985,249,Good value for money.,Positive,4.9
1986,249,Food quality is decent.,Neutral,4.9
1987,249,Bathrooms need improvement.,Negative,4.6
1988,249,Peaceful environment for study.,Positive,4.9
1989,250,Bathrooms need improvement.,Negative,3.4
1990,250,Peaceful environment for study.,Positive,3.3
1991,250,Affordable hostel with good WiFi.,Positive,4.5
1992,250,Food quality is decent.,Neutral,4.7
1993,250,Peaceful environment for study.,Positive,3.6
1994,250,Very clean rooms and friendly owner.,Positive,4.3
1995,251,Food quality is decent.,Neutral,4.6
1996,251,Good value for money.,Positive,3.3
1997,251,Good value for money.,Positive,4.2
1998,251,Peaceful environment for study.,Positive,3.5
1999,251,Affordable hostel with good WiFi.,Positive,3.4
2000,251,Affordable hostel with good WiFi.,Positive,4.6
2001,251,Food quality is decent.,Neutral,3.9
2002,251,Bathrooms need improvement.,Negative,5.0
2003,251,Peaceful environment for study.,Positive,4.3
2004,252,Affordable hostel with good WiFi.,Positive,3.3
2005,252,Affordable hostel with good WiFi.,Positive,3.1
2006,252,Food quality is decent.,Neutral,4.3
2007,252,Affordable hostel with good WiFi.,Positive,4.3
2008,252,Very clean rooms and friendly owner.,Positive,4.9
2009,252,Peaceful environment for study.,Positive,4.6
2010,253,Very clean rooms and friendly owner.,Positive,3.6
2011,253,Food quality is decent.,Neutral,4.7
2012,253,Peaceful environment for study.,Positive,4.8
2013,253,Good value for money.,Positive,4.3
2014,253,Very clean rooms and friendly owner.,Positive,3.8
2015,253,Good value for money.,Positive,4.7
2016,254,Very clean rooms and friendly owner.,Positive,4.1
2017,254,Bathrooms need improvement.,Negative,4.9
2018,254,Bathrooms need improvement.,Negative,4.3
2019,254,Bathrooms need improvement.,Negative,4.9
2020,254,Bathrooms need improvement.,Negative,3.5
2021,254,Very clean rooms and friendly owner.,Positive,3.5
2022,254,Very clean rooms and friendly owner.,Positive,4.5
2023,255,Food quality is decent.,Neutral,4.7
2024,255,Good value for money.,Positive,3.8
2025,255,Good value for money.,Positive,4.5
2026,255,Peaceful environment for study.,Positive,3.4
2027,255,Very clean rooms and friendly owner.,Positive,3.4
2028,255,Food quality is decent.,Neutral,3.9
2029,255,Food quality is decent.,Neutral,4.7
2030,255,Very clean rooms and friendly owner.,Positive,4.0
2031,256,Good value for money.,Positive,4.9
2032,256,Food quality is decent.,Neutral,4.1
2033,256,Peaceful environment for study.,Positive,4.4
2034,256,Food quality is decent.,Neutral,4.8
2035,256,Affordable hostel with good WiFi.,Positive,3.7
2036,256,Good value for money.,Positive,3.7
2037,256,Food quality is decent.,Neutral,3.0
2038,256,Bathrooms need improvement.,Negative,3.1
2039,257,Good value for money.,Positive,4.8
2040,257,Good value for money.,Positive,3.5
2041,257,Bathrooms need improvement.,Negative,3.8
2042,257,Good value for money.,Positive,4.9
2043,257,Food quality is decent.,Neutral,4.8
2044,257,Good value for money.,Positive,3.2
2045,258,Peaceful environment for study.,Positive,3.8
2046,258,Peaceful environment for study.,Positive,4.9
2047,258,Food quality is decent.,Neutral,3.6
2048,258,Affordable hostel with good WiFi.,Positive,3.6
2049,258,Affordable hostel with good WiFi.,Positive,4.8
2050,258,Good value for money.,Positive,3.6
2051,258,Good value for money.,Positive,3.8
2052,259,Food quality is decent.,Neutral,4.7
2053,259,Peaceful environment for study.,Positive,3.9
2054,259,Peaceful environment for study.,Positive,4.9
2055,259,Food quality is decent.,Neutral,4.4
2056,259,Very clean rooms and friendly owner.,Positive,4.6
2057,259,Good value for money.,Positive,3.5
2058,260,Food quality is decent.,Neutral,3.8
2059,260,Good value for money.,Positive,4.6
2060,260,Good value for money.,Positive,3.7
2061,260,Good value for money.,Positive,3.1
2062,260,Very clean rooms and friendly owner.,Positive,4.3
2063,260,Affordable hostel with good WiFi.,Positive,4.3
2064,261,Very clean rooms and friendly owner.,Positive,3.8
2065,261,Good value for money.,Positive,3.6
2066,261,Bathrooms need improvement.,Negative,3.2
2067,261,Affordable hostel with good WiFi.,Positive,3.5
2068,261,Good value for money.,Positive,4.9
2069,261,Good value for money.,Positive,4.5
2070,261,Bathrooms need improvement.,Negative,4.4
2071,262,Peaceful environment for study.,Positive,4.0
2072,262,Good value for money.,Positive,3.3
2073,262,Affordable hostel with good WiFi.,Positive,4.4
2074,262,Food quality is decent.,Neutral,4.6
2075,262,Affordable hostel with good WiFi.,Positive,3.2
2076,262,Food quality is decent.,Neutral,3.4
2077,262,Peaceful environment for study.,Positive,4.9
2078,262,Bathrooms need improvement.,Negative,3.4
2079,263,Bathrooms need improvement.,Negative,4.3
2080,263,Good value for money.,Positive,3.5
2081,263,Very clean rooms and friendly owner.,Positive,4.9
2082,263,Affordable hostel with good WiFi.,Positive,3.5
2083,263,Affordable hostel with good WiFi.,Positive,3.1
2084,263,Bathrooms need improvement.,Negative,3.9
2085,264,Affordable hostel with good WiFi.,Positive,3.2
2086,264,Food quality is decent.,Neutral,3.3
2087,264,Bathrooms need improvement.,Negative,3.2
2088,264,Good value for money.,Positive,4.1
2089,264,Peaceful environment for study.,Positive,4.7
2090,264,Peaceful environment for study.,Positive,3.2
2091,264,Good value for money.,Positive,3.4
2092,264,Food quality is decent.,Neutral,3.6
2093,265,Peaceful environment for study.,Positive,3.3
2094,265,Affordable hostel with good WiFi.,Positive,4.2
2095,265,Food quality is decent.,Neutral,4.5
2096,265,Affordable hostel with good WiFi.,Positive,3.8
2097,265,Peaceful environment for study.,Positive,4.6
2098,265,Very clean rooms and friendly owner.,Positive,3.6
2099,265,Food quality is decent.,Neutral,3.5
2100,265,Peaceful environment for study.,Positive,4.8
2101,265,Food quality is decent.,Neutral,4.2
2102,266,Very clean rooms and friendly owner.,Positive,3.0
2103,266,Affordable hostel with good WiFi.,Positive,4.7
2104,266,Good value for money.,Positive,3.8
2105,266,Affordable hostel with good WiFi.,Positive,4.4
2106,266,Good value for money.,Positive,3.8
2107,266,Bathrooms need improvement.,Negative,3.5
2108,266,Very clean rooms and friendly owner.,Positive,4.1
2109,266,Very clean rooms and friendly owner.,Positive,3.7
2110,266,Affordable hostel with good WiFi.,Positive,3.9
2111,267,Bathrooms need improvement.,Negative,4.9
2112,267,Bathrooms need improvement.,Negative,4.4
2113,267,Very clean rooms and friendly owner.,Positive,3.0
2114,267,Bathrooms need improvement.,Negative,4.2
2115,267,Food quality is decent.,Neutral,5.0
2116,267,Good value for money.,Positive,3.7
2117,267,Bathrooms need improvement.,Negative,3.1
2118,267,Affordable hostel with good WiFi.,Positive,3.5
2119,268,Peaceful environment for study.,Positive,4.9
2120,268,Peaceful environment for study.,Positive,3.3
2121,268,Food quality is decent.,Neutral,4.4
2122,268,Peaceful environment for study.,Positive,3.3
2123,268,Very clean rooms and friendly owner.,Positive,3.6
2124,268,Affordable hostel with good WiFi.,Positive,4.0
2125,268,Food quality is decent.,Neutral,4.5
2126,268,Peaceful environment for study.,Positive,3.6
2127,268,Food quality is decent.,Neutral,4.2
2128,268,Food quality is decent.,Neutral,4.0
2129,269,Affordable hostel with good WiFi.,Positive,3.6
2130,269,Peaceful environment for study.,Positive,4.5
2131,269,Affordable hostel with good WiFi.,Positive,4.1
2132,269,Good value for money.,Positive,4.3
2133,269,Peaceful environment for study.,Positive,3.1
2134,269,Affordable hostel with good WiFi.,Positive,3.1
2135,269,Affordable hostel with good WiFi.,Positive,3.1
2136,269,Food quality is decent.,Neutral,3.3
2137,269,Peaceful environment for study.,Positive,3.9
2138,270,Very clean rooms and friendly owner.,Positive,3.9
2139,270,Good value for money.,Positive,4.1
2140,270,Peaceful environment for study.,Positive,4.0
2141,270,Good value for money.,Positive,4.7
2142,270,Very clean rooms and friendly owner.,Positive,3.7
2143,270,Affordable hostel with good WiFi.,Positive,4.7
2144,270,Affordable hostel with good WiFi.,Positive,4.7
2145,270,Good value for money.,Positive,4.0
2146,270,Food quality is decent.,Neutral,4.1
2147,271,Affordable hostel with good WiFi.,Positive,4.2
2148,271,Very clean rooms and friendly owner.,Positive,4.1
2149,271,Bathrooms need improvement.,Negative,3.4
2150,271,Very clean rooms and friendly owner.,Positive,3.5
2151,271,Peaceful environment for study.,Positive,4.4
2152,271,Food quality is decent.,Neutral,3.1
2153,271,Good value for money.,Positive,5.0
2154,271,Very clean rooms and friendly owner.,Positive,3.8
2155,271,Bathrooms need improvement.,Negative,4.9
2156,271,Very clean rooms and friendly owner.,Positive,4.7
2157,272,Very clean rooms and friendly owner.,Positive,3.2
2158,272,Good value for money.,Positive,4.3
2159,272,Peaceful environment for study.,Positive,4.3
2160,272,Food quality is decent.,Neutral,4.2
2161,272,Very clean rooms and friendly owner.,Positive,3.7
2162,272,Very clean rooms and friendly owner.,Positive,4.3
2163,272,Peaceful environment for study.,Positive,3.6
2164,273,Affordable hostel with good WiFi.,Positive,3.4
2165,273,Very clean rooms and friendly owner.,Positive,4.6
2166,273,Food quality is decent.,Neutral,3.6
2167,273,Very clean rooms and friendly owner.,Positive,4.5
2168,273,Bathrooms need improvement.,Negative,4.9
2169,273,Peaceful environment for study.,Positive,3.2
2170,273,Food quality is decent.,Neutral,3.4
2171,273,Peaceful environment for study.,Positive,3.2
2172,273,Affordable hostel with good WiFi.,Positive,3.3
2173,273,Peaceful environment for study.,Positive,3.6
2174,274,Very clean rooms and friendly owner.,Positive,3.6
2175,274,Peaceful environment for study.,Positive,4.5
2176,274,Food quality is decent.,Neutral,4.8
2177,274,Bathrooms need improvement.,Negative,3.3
2178,274,Good value for money.,Positive,3.2
2179,274,Food quality is decent.,Neutral,4.0
2180,274,Peaceful environment for study.,Positive,3.9
2181,275,Peaceful environment for study.,Positive,3.5
2182,275,Bathrooms need improvement.,Negative,3.8
2183,275,Peaceful environment for study.,Positive,4.6
2184,275,Bathrooms need improvement.,Negative,3.4
2185,275,Good value for money.,Positive,3.9
2186,275,Very clean rooms and friendly owner.,Positive,4.0
2187,275,Peaceful environment for study.,Positive,4.4
2188,275,Good value for money.,Positive,4.4
2189,275,Affordable hostel with good WiFi.,Positive,4.9
2190,276,Good value for money.,Positive,4.3
2191,276,Very clean rooms and friendly owner.,Positive,3.6
2192,276,Peaceful environment for study.,Positive,3.2
2193,276,Peaceful environment for study.,Positive,3.6
2194,276,Affordable hostel with good WiFi.,Positive,4.4
2195,276,Food quality is decent.,Neutral,4.7
2196,276,Bathrooms need improvement.,Negative,3.9
2197,276,Bathrooms need improvement.,Negative,3.1
2198,276,Very clean rooms and friendly owner.,Positive,4.8
2199,276,Bathrooms need improvement.,Negative,3.2
2200,277,Peaceful environment for study.,Positive,3.2
2201,277,Good value for money.,Positive,4.4
2202,277,Food quality is decent.,Neutral,3.7
2203,277,Bathrooms need improvement.,Negative,3.2
2204,277,Bathrooms need improvement.,Negative,3.0
2205,277,Good value for money.,Positive,4.3
2206,277,Affordable hostel with good WiFi.,Positive,4.6
2207,277,Peaceful environment for study.,Positive,3.1
2208,277,Peaceful environment for study.,Positive,4.8
2209,278,Food quality is decent.,Neutral,4.2
2210,278,Peaceful environment for study.,Positive,4.5
2211,278,Peaceful environment for study.,Positive,4.2
2212,278,Food quality is decent.,Neutral,3.7
2213,278,Affordable hostel with good WiFi.,Positive,3.4
2214,278,Very clean rooms and friendly owner.,Positive,4.5
2215,278,Bathrooms need improvement.,Negative,3.5
2216,278,Good value for money.,Positive,3.2
2217,279,Very clean rooms and friendly owner.,Positive,3.0
2218,279,Very clean rooms and friendly owner.,Positive,3.0
2219,279,Good value for money.,Positive,4.0
2220,279,Good value for money.,Positive,3.8
2221,279,Good value for money.,Positive,4.9
2222,279,Bathrooms need improvement.,Negative,4.5
2223,279,Food quality is decent.,Neutral,4.2
2224,279,Bathrooms need improvement.,Negative,3.7
2225,279,Good value for money.,Positive,4.9
2226,279,Good value for money.,Positive,3.8
2227,280,Very clean rooms and friendly owner.,Positive,3.3
2228,280,Very clean rooms and friendly owner.,Positive,3.4
2229,280,Very clean rooms and friendly owner.,Positive,4.4
2230,280,Affordable hostel with good WiFi.,Positive,4.7
2231,280,Affordable hostel with good WiFi.,Positive,4.0
2232,280,Affordable hostel with good WiFi.,Positive,4.3
2233,280,Peaceful environment for study.,Positive,4.7
2234,280,Bathrooms need improvement.,Negative,3.4
2235,281,Peaceful environment for study.,Positive,3.3
2236,281,Peaceful environment for study.,Positive,3.0
2237,281,Affordable hostel with good WiFi.,Positive,4.8
2238,281,Good value for money.,Positive,4.4
2239,281,Peaceful environment for study.,Positive,3.9
2240,281,Peaceful environment for study.,Positive,4.2
2241,281,Affordable hostel with good WiFi.,Positive,3.6
2242,281,Peaceful environment for study.,Positive,3.1
2243,282,Very clean rooms and friendly owner.,Positive,4.3
2244,282,Good value for money.,Positive,3.9
2245,282,Peaceful environment for study.,Positive,4.7
2246,282,Good value for money.,Positive,4.2
2247,282,Good value for money.,Positive,4.1
2248,282,Food quality is decent.,Neutral,3.1
2249,283,Peaceful environment for study.,Positive,4.0
2250,283,Good value for money.,Positive,4.2
2251,283,Good value for money.,Positive,4.8
2252,283,Peaceful environment for study.,Positive,3.5
2253,283,Very clean rooms and friendly owner.,Positive,4.1
2254,283,Peaceful environment for study.,Positive,4.2
2255,283,Bathrooms need improvement.,Negative,3.1
2256,283,Good value for money.,Positive,3.8
2257,283,Peaceful environment for study.,Positive,3.2
2258,284,Good value for money.,Positive,3.7
2259,284,Good value for money.,Positive,3.9
2260,284,Affordable hostel with good WiFi.,Positive,3.6
2261,284,Affordable hostel with good WiFi.,Positive,3.9
2262,284,Peaceful environment for study.,Positive,3.5
2263,284,Affordable hostel with good WiFi.,Positive,4.2
2264,284,Good value for money.,Positive,3.7
2265,284,Bathrooms need improvement.,Negative,4.7
2266,284,Good value for money.,Positive,4.3
2267,284,Affordable hostel with good WiFi.,Positive,4.8
2268,285,Peaceful environment for study.,Positive,4.7
2269,285,Good value for money.,Positive,4.3
2270,285,Food quality is decent.,Neutral,4.6
2271,285,Affordable hostel with good WiFi.,Positive,4.2
2272,285,Food quality is decent.,Neutral,4.4
2273,285,Very clean rooms and friendly owner.,Positive,4.3
2274,285,Affordable hostel with good WiFi.,Positive,3.3
2275,285,Affordable hostel with good WiFi.,Positive,4.2
2276,285,Very clean rooms and friendly owner.,Positive,4.6
2277,286,Food quality is decent.,Neutral,3.5
2278,286,Bathrooms need improvement.,Negative,3.1
2279,286,Very clean rooms and friendly owner.,Positive,3.7
2280,286,Food quality is decent.,Neutral,3.7
2281,286,Affordable hostel with good WiFi.,Positive,3.3
2282,286,Bathrooms need improvement.,Negative,3.1
2283,286,Very clean rooms and friendly owner.,Positive,3.7
2284,286,Very clean rooms and friendly owner.,Positive,4.2
2285,286,Very clean rooms and friendly owner.,Positive,4.1
2286,287,Food quality is decent.,Neutral,5.0
2287,287,Food quality is decent.,Neutral,4.5
2288,287,Bathrooms need improvement.,Negative,3.5
2289,287,Affordable hostel with good WiFi.,Positive,4.7
2290,287,Bathrooms need improvement.,Negative,4.2
2291,287,Very clean rooms and friendly owner.,Positive,4.4
2292,287,Peaceful environment for study.,Positive,4.6
2293,287,Very clean rooms and friendly owner.,Positive,4.9
2294,287,Bathrooms need improvement.,Negative,4.2
2295,288,Bathrooms need improvement.,Negative,3.1
2296,288,Very clean rooms and friendly owner.,Positive,3.3
2297,288,Very clean rooms and friendly owner.,Positive,4.7
2298,288,Food quality is decent.,Neutral,3.3
2299,288,Food quality is decent.,Neutral,4.4
2300,288,Bathrooms need improvement.,Negative,4.0
2301,289,Affordable hostel with good WiFi.,Positive,4.3
2302,289,Food quality is decent.,Neutral,4.6
2303,289,Very clean rooms and friendly owner.,Positive,4.7
2304,289,Peaceful environment for study.,Positive,4.9
2305,289,Very clean rooms and friendly owner.,Positive,3.5
